,year,name,value,people_fully_vaccinated,rank,lastValue,new_cases
1576,2020.6,Malta,,,185,0.0,
1577,2020.5,Malta,,,185,0.0,
1578,2020.4,Malta,,,185,0.0,
1579,2020.3,Malta,,,184,0.0,
1580,2020.2,Malta,,,176,0.0,
1581,2020.1,Malta,,,38,0.0,
1582,2021.5,Marshall Islands,,,215,0.0,
1583,2021.4,Marshall Islands,,,216,0.0,
1584,2021.3,Marshall Islands,,,215,0.0,
1585,2021.2,Marshall Islands,,,211,0.0,
1586,2021.1,Marshall Islands,,,206,0.0,
1587,2021.0,Marshall Islands,,,194,0.0,
1588,2020.9,Marshall Islands,,,189,0.0,
1589,2020.8,Marshall Islands,,,187,0.0,
1590,2021.5,Mauritania,26394.25,2598.375,127,3777.8285714285716,
1591,2021.4,Mauritania,3777.8285714285716,932.2285714285714,170,732.2571428571429,
1592,2021.3,Mauritania,732.2571428571429,,166,32.523809523809526,
1593,2021.2,Mauritania,32.523809523809526,,162,0.0,
1594,2021.1,Mauritania,,,206,0.0,
1595,2021.0,Mauritania,,,194,0.0,
1596,2020.9,Mauritania,,,189,0.0,
1597,2020.8,Mauritania,,,187,0.0,
1598,2020.7,Mauritania,,,185,0.0,
1599,2020.6,Mauritania,,,185,0.0,
1600,2020.5,Mauritania,,,185,0.0,
1601,2020.4,Mauritania,,,185,0.0,
1602,2020.3,Mauritania,,,184,0.0,
1603,2020.2,Mauritania,,,176,0.0,
1604,2021.5,Mauritius,47545.25,27312.625,118,19786.514285714286,
1605,2021.4,Mauritius,19786.514285714286,10976.028571428571,134,0.0,
1606,2021.3,Mauritius,,,215,2793.404761904762,
1607,2021.2,Mauritius,2793.404761904762,,120,115.71428571428571,
1608,2021.1,Mauritius,115.71428571428571,,84,0.0,
1609,2021.0,Mauritius,,,194,0.0,
1610,2020.9,Mauritius,,,189,0.0,
1611,2020.8,Mauritius,,,187,0.0,
1612,2020.7,Mauritius,,,185,0.0,
1613,2020.6,Mauritius,,,185,0.0,
1614,2020.5,Mauritius,,,185,0.0,
1615,2020.4,Mauritius,,,185,0.0,
1616,2020.3,Mauritius,,,184,0.0,
1617,2020.2,Mauritius,,,176,0.0,
1618,2021.5,Mexico,23802722.5,13916866.125,10,17734285.14285714,
1619,2021.4,Mexico,17734285.14285714,10774472.742857143,10,11137349.971428571,
1620,2021.3,Mexico,11137349.971428571,4794185.085714285,9,2987264.380952381,
1621,2021.2,Mexico,2987264.380952381,534826.6666666666,14,624844.2857142857,
1622,2021.1,Mexico,624844.2857142857,79325.8,14,60424.71428571428,
1623,2021.0,Mexico,60424.71428571428,181.26190476190476,10,0.0,
1624,2020.9,Mexico,,,189,0.0,
1625,2020.8,Mexico,,,187,0.0,
1626,2020.7,Mexico,,,185,0.0,
1627,2020.6,Mexico,,,185,0.0,
1628,2020.5,Mexico,,,185,0.0,
1629,2020.4,Mexico,,,185,0.0,
1630,2020.3,Mexico,,,184,0.0,
1631,2020.2,Mexico,,,176,0.0,
1632,2020.1,Mexico,,,38,0.0,
1633,2021.5,Micronesia (country),,,215,0.0,
1634,2021.4,Micronesia (country),,,216,0.0,
1635,2021.3,Micronesia (country),,,215,0.0,
1636,2021.2,Micronesia (country),,,211,0.0,
1637,2021.1,Micronesia (country),,,206,0.0,
1638,2021.5,Moldova,344689.5,172045.875,79,248196.8,
1639,2021.4,Moldova,248196.8,59861.91428571429,92,67211.28571428571,
1640,2021.3,Moldova,67211.28571428571,7181.971428571429,92,9254.02380952381,
1641,2021.2,Moldova,9254.02380952381,,98,0.0,
1642,2021.1,Moldova,,,206,0.0,
1643,2021.0,Moldova,,,194,0.0,
1644,2020.9,Moldova,,,189,0.0,
1645,2020.8,Moldova,,,187,0.0,
1646,2020.7,Moldova,,,185,0.0,
1647,2020.6,Moldova,,,185,0.0,
1648,2020.5,Moldova,,,185,0.0,
1649,2020.4,Moldova,,,185,0.0,
1650,2020.3,Moldova,,,184,0.0,
1651,2020.2,Moldova,,,176,0.0,
1652,2021.5,Monaco,,,215,1963.7142857142858,
1653,2021.4,Monaco,1963.7142857142858,1591.4571428571428,183,1487.857142857143,
1654,2021.3,Monaco,1487.857142857143,1323.1142857142856,160,712.2380952380952,
1655,2021.2,Monaco,712.2380952380952,578.3095238095239,138,0.0,
1656,2021.1,Monaco,,,206,0.0,
1657,2021.0,Monaco,,,194,0.0,
1658,2020.9,Monaco,,,189,0.0,
1659,2020.8,Monaco,,,187,0.0,
1660,2020.7,Monaco,,,185,0.0,
1661,2020.6,Monaco,,,185,0.0,
1662,2020.5,Monaco,,,185,0.0,
1663,2020.4,Monaco,,,185,0.0,
1664,2020.3,Monaco,,,184,0.0,
1665,2020.2,Monaco,,,176,0.0,
1666,2021.5,Mongolia,1429415.0,1263384.5,54,1721108.7142857143,
1667,2021.4,Mongolia,1721108.7142857143,1005271.3714285714,41,689756.2,
1668,2021.3,Mongolia,689756.2,175668.48571428572,46,107670.69047619047,
1669,2021.2,Mongolia,107670.69047619047,,58,0.0,
1670,2021.1,Mongolia,,,206,0.0,
1671,2021.0,Mongolia,,,194,0.0,
1672,2020.9,Mongolia,,,189,0.0,
1673,2020.8,Mongolia,,,187,0.0,
1674,2020.7,Mongolia,,,185,0.0,
1675,2020.6,Mongolia,,,185,0.0,
1676,2020.5,Mongolia,,,185,0.0,
1677,2020.4,Mongolia,,,185,0.0,
1678,2020.3,Mongolia,,,184,0.0,
1679,2020.2,Mongolia,,,176,0.0,
1680,2021.5,Montenegro,128647.25,108704.75,101,112555.62857142858,
1681,2021.4,Montenegro,112555.62857142858,59333.91428571429,103,38744.45714285714,
1682,2021.3,Montenegro,38744.45714285714,15539.771428571428,102,6421.9047619047615,
1683,2021.2,Montenegro,6421.9047619047615,759.5238095238095,104,0.0,
1684,2021.1,Montenegro,,,206,0.0,
1685,2021.0,Montenegro,,,194,0.0,
1686,2020.9,Montenegro,,,189,0.0,
1687,2020.8,Montenegro,,,187,0.0,
1688,2020.7,Montenegro,,,185,0.0,
1689,2020.6,Montenegro,,,185,0.0,
1690,2020.5,Montenegro,,,185,0.0,
1691,2020.4,Montenegro,,,185,0.0,
1692,2020.3,Montenegro,,,184,0.0,
1693,2020.2,Montenegro,,,176,0.0,
1694,2021.5,Montserrat,278.8,241.2,170,116.82857142857142,
1695,2021.4,Montserrat,116.82857142857142,98.42857142857143,202,73.62857142857143,
1696,2021.3,Montserrat,73.62857142857143,30.942857142857143,183,93.38095238095238,
1697,2021.2,Montserrat,93.38095238095238,12.142857142857142,155,0.0,
1698,2021.1,Montserrat,,,206,0.0,
1699,2021.5,Morocco,8211055.375,6861841.125,17,5398888.257142857,
1700,2021.4,Morocco,5398888.257142857,3691516.4857142856,22,3671468.5714285714,
1701,2021.3,Morocco,3671468.5714285714,3235906.8,19,3286972.0,
1702,2021.2,Morocco,3286972.0,1406462.619047619,12,137285.6857142857,
1703,2021.1,Morocco,137285.6857142857,524.0857142857143,30,0.0,
1704,2021.0,Morocco,,,194,0.0,
1705,2020.9,Morocco,,,189,0.0,
1706,2020.8,Morocco,,,187,0.0,
1707,2020.7,Morocco,,,185,0.0,
1708,2020.6,Morocco,,,185,0.0,
1709,2020.5,Morocco,,,185,0.0,
1710,2020.4,Morocco,,,185,0.0,
1711,2020.3,Morocco,,,184,0.0,
1712,2020.2,Morocco,,,176,0.0,
1713,2020.1,Morocco,,,38,0.0,
1714,2021.5,Mozambique,,,215,35862.02857142857,
1715,2021.4,Mozambique,35862.02857142857,8090.6,122,0.0,
1716,2021.3,Mozambique,,,215,2470.095238095238,
1717,2021.2,Mozambique,2470.095238095238,,121,0.0,
1718,2021.1,Mozambique,,,206,0.0,
1719,2021.0,Mozambique,,,194,0.0,
1720,2020.9,Mozambique,,,189,0.0,
1721,2020.8,Mozambique,,,187,0.0,
1722,2020.7,Mozambique,,,185,0.0,
1723,2020.6,Mozambique,,,185,0.0,
1724,2020.5,Mozambique,,,185,0.0,
1725,2020.4,Mozambique,,,185,0.0,
1726,2020.3,Mozambique,,,184,0.0,
1727,2020.2,Mozambique,,,176,0.0,
1728,2021.5,Myanmar,,,215,50633.62857142857,
1729,2021.4,Myanmar,50633.62857142857,34934.94285714286,117,91130.02857142857,
1730,2021.3,Myanmar,91130.02857142857,32977.45714285714,86,23809.52380952381,
1731,2021.2,Myanmar,23809.52380952381,952.3809523809524,84,10965.714285714286,
1732,2021.1,Myanmar,10965.714285714286,,51,0.0,
1733,2021.0,Myanmar,,,194,0.0,
1734,2020.9,Myanmar,,,189,0.0,
1735,2020.8,Myanmar,,,187,0.0,
1736,2020.7,Myanmar,,,185,0.0,
1737,2020.6,Myanmar,,,185,0.0,
1738,2020.5,Myanmar,,,185,0.0,
1739,2020.4,Myanmar,,,185,0.0,
1740,2020.3,Myanmar,,,184,0.0,
1741,2020.2,Myanmar,,,176,0.0,
1742,2021.5,Namibia,98666.625,18122.75,106,59363.05714285714,
1743,2021.4,Namibia,59363.05714285714,7214.742857142857,114,9147.4,
1744,2021.3,Namibia,9147.4,503.0,127,133.28571428571428,
1745,2021.2,Namibia,133.28571428571428,,152,0.0,
1746,2021.1,Namibia,,,206,0.0,
1747,2021.0,Namibia,,,194,0.0,
1748,2020.9,Namibia,,,189,0.0,
1749,2020.8,Namibia,,,187,0.0,
1750,2020.7,Namibia,,,185,0.0,
1751,2020.6,Namibia,,,185,0.0,
1752,2020.5,Namibia,,,185,0.0,
1753,2020.4,Namibia,,,185,0.0,
1754,2020.3,Namibia,,,184,0.0,
1755,2020.2,Namibia,,,176,0.0,
1756,2021.5,Nauru,935.75,,169,423.7142857142857,
1757,2021.4,Nauru,423.7142857142857,,199,27.125,
1758,2021.3,Nauru,27.125,,187,0.0,
1759,2021.5,Nepal,925031.0,264330.125,61,979073.6285714286,
1760,2021.4,Nepal,979073.6285714286,279761.5142857143,58,1155263.342857143,
1761,2021.3,Nepal,1155263.342857143,10342.885714285714,34,38095.23809523809,
1762,2021.2,Nepal,38095.23809523809,,73,19255.02857142857,
1763,2021.1,Nepal,19255.02857142857,,46,0.0,
1764,2021.0,Nepal,,,194,0.0,
1765,2020.9,Nepal,,,189,0.0,
1766,2020.8,Nepal,,,187,0.0,
1767,2020.7,Nepal,,,185,0.0,
1768,2020.6,Nepal,,,185,0.0,
1769,2020.5,Nepal,,,185,0.0,
1770,2020.4,Nepal,,,185,0.0,
1771,2020.3,Nepal,,,184,0.0,
1772,2020.2,Nepal,,,176,0.0,
1773,2020.1,Nepal,,,38,0.0,
1774,2021.5,Netherlands,1076337.125,594511.0,57,984709.0,
1775,2021.4,Netherlands,984709.0,446767.5142857143,57,558148.4285714285,
1776,2021.3,Netherlands,558148.4285714285,166639.62857142856,51,225952.02380952382,
1777,2021.2,Netherlands,225952.02380952382,73605.76190476191,46,75058.57142857143,
1778,2021.1,Netherlands,75058.57142857143,8219.914285714285,36,2634.9761904761904,
1779,2021.0,Netherlands,2634.9761904761904,,34,0.0,
1780,2020.9,Netherlands,,,189,0.0,
1781,2020.8,Netherlands,,,187,0.0,
1782,2020.7,Netherlands,,,185,0.0,
1783,2020.6,Netherlands,,,185,0.0,
1784,2020.5,Netherlands,,,185,0.0,
1785,2020.4,Netherlands,,,185,0.0,
1786,2020.3,Netherlands,,,184,0.0,
1787,2020.2,Netherlands,,,176,0.0,
1788,2021.5,New Caledonia,13996.0,11735.375,139,6836.342857142857,
1789,2021.4,New Caledonia,6836.342857142857,5572.057142857143,160,4621.942857142857,
1790,2021.3,New Caledonia,4621.942857142857,2892.9142857142856,143,1468.1904761904761,
1791,2021.2,New Caledonia,1468.1904761904761,474.8809523809524,129,262.2,
1792,2021.1,New Caledonia,262.2,13.6,78,0.0,
1793,2021.5,New Zealand,140205.0,79998.5,97,398625.02857142856,
1794,2021.4,New Zealand,398625.02857142856,209147.51428571428,79,157594.91428571427,
1795,2021.3,New Zealand,157594.91428571427,54374.514285714286,78,27646.54761904762,
1796,2021.2,New Zealand,27646.54761904762,4338.857142857143,80,8.142857142857142,
1797,2021.1,New Zealand,8.142857142857142,,89,0.0,
1798,2021.0,New Zealand,,,194,0.0,
1799,2020.9,New Zealand,,,189,0.0,
1800,2020.8,New Zealand,,,187,0.0,
1801,2020.7,New Zealand,,,185,0.0,
1802,2020.6,New Zealand,,,185,0.0,
1803,2020.5,New Zealand,,,185,0.0,
1804,2020.4,New Zealand,,,185,0.0,
1805,2020.3,New Zealand,,,184,0.0,
1806,2020.2,New Zealand,,,176,0.0,
1807,2021.5,Nicaragua,,,215,4785.714285714285,
1808,2021.4,Nicaragua,4785.714285714285,,166,10374.42857142857,
1809,2021.3,Nicaragua,10374.42857142857,,123,0.0,
1810,2021.2,Nicaragua,,,211,0.0,
1811,2021.1,Nicaragua,,,206,0.0,
1812,2021.0,Nicaragua,,,194,0.0,
1813,2020.9,Nicaragua,,,189,0.0,
1814,2020.8,Nicaragua,,,187,0.0,
1815,2020.7,Nicaragua,,,185,0.0,
1816,2020.6,Nicaragua,,,185,0.0,
1817,2020.5,Nicaragua,,,185,0.0,
1818,2020.4,Nicaragua,,,185,0.0,
1819,2020.3,Nicaragua,,,184,0.0,
1820,2020.2,Nicaragua,,,176,0.0,
1821,2021.5,Niger,21601.5,1674.375,130,14473.371428571429,
1822,2021.4,Niger,14473.371428571429,847.8857142857142,142,39.02857142857143,
1823,2021.3,Niger,39.02857142857143,,186,0.0,
1824,2021.2,Niger,,,211,0.0,
1825,2021.1,Niger,,,206,0.0,
1826,2021.0,Niger,,,194,0.0,
1827,2020.9,Niger,,,189,0.0,
1828,2020.8,Niger,,,187,0.0,
1829,2020.7,Niger,,,185,0.0,
1830,2020.6,Niger,,,185,0.0,
1831,2020.5,Niger,,,185,0.0,
1832,2020.4,Niger,,,185,0.0,
1833,2020.3,Niger,,,184,0.0,
1834,2020.2,Niger,,,176,0.0,
1835,2021.5,Nigeria,,,215,1286326.9428571428,
1836,2021.4,Nigeria,1286326.9428571428,21641.885714285716,50,834535.4285714285,
1837,2021.3,Nigeria,834535.4285714285,,42,55627.642857142855,
1838,2021.2,Nigeria,55627.642857142855,,68,0.0,
1839,2021.1,Nigeria,,,206,0.0,
1840,2021.0,Nigeria,,,194,0.0,
1841,2020.9,Nigeria,,,189,0.0,
1842,2020.8,Nigeria,,,187,0.0,
1843,2020.7,Nigeria,,,185,0.0,
1844,2020.6,Nigeria,,,185,0.0,
1845,2020.5,Nigeria,,,185,0.0,
1846,2020.4,Nigeria,,,185,0.0,
1847,2020.3,Nigeria,,,184,0.0,
1848,2020.2,Nigeria,,,176,0.0,
1849,2021.5,North Macedonia,132794.0,98058.875,99,142900.6857142857,
1850,2021.4,North Macedonia,142900.6857142857,58839.8,97,28639.114285714284,
1851,2021.3,North Macedonia,28639.114285714284,,107,724.6666666666666,
1852,2021.2,North Macedonia,724.6666666666666,,137,0.0,
1853,2021.1,North Macedonia,,,206,0.0,
1854,2021.0,North Macedonia,,,194,0.0,
1855,2020.9,North Macedonia,,,189,0.0,
1856,2020.8,North Macedonia,,,187,0.0,
1857,2020.7,North Macedonia,,,185,0.0,
1858,2020.6,North Macedonia,,,185,0.0,
1859,2020.5,North Macedonia,,,185,0.0,
1860,2020.4,North Macedonia,,,185,0.0,
1861,2020.3,North Macedonia,,,184,0.0,
1862,2020.2,North Macedonia,,,176,0.0,
1863,2021.4,Northern Cyprus,36863.833333333336,25983.11111111111,121,7058.6,
1864,2021.3,Northern Cyprus,7058.6,5617.8,132,1283.0,
1865,2021.2,Northern Cyprus,1283.0,1049.595238095238,131,0.0,
1866,2021.1,Northern Cyprus,,,206,0.0,
1867,2021.0,Northern Cyprus,,,194,0.0,
1868,2021.5,Norway,1841531.125,1244555.125,45,1695185.2857142857,
1869,2021.4,Norway,1695185.2857142857,934334.6571428571,43,1161706.6285714286,
1870,2021.3,Norway,1161706.6285714286,348653.1142857143,32,486196.64285714284,
1871,2021.2,Norway,486196.64285714284,239855.64285714287,34,163239.45714285714,
1872,2021.1,Norway,163239.45714285714,42612.97142857143,29,9913.833333333334,
1873,2021.0,Norway,9913.833333333334,0.16666666666666666,24,0.0,
1874,2020.9,Norway,,,189,0.0,
1875,2020.8,Norway,,,187,0.0,
1876,2020.7,Norway,,,185,0.0,
1877,2020.6,Norway,,,185,0.0,
1878,2020.5,Norway,,,185,0.0,
1879,2020.4,Norway,,,185,0.0,
1880,2020.3,Norway,,,184,0.0,
1881,2020.2,Norway,,,176,0.0,
1882,2021.5,Oman,66947.25,23077.625,112,28214.428571428572,
1883,2021.4,Oman,28214.428571428572,7174.285714285715,127,25484.6,
1884,2021.3,Oman,25484.6,3495.2571428571428,109,21251.190476190477,
1885,2021.2,Oman,21251.190476190477,4528.333333333333,85,20327.2,
1886,2021.1,Oman,20327.2,7707.371428571429,45,6343.714285714285,
1887,2021.0,Oman,6343.714285714285,16.023809523809526,27,0.0,
1888,2020.9,Oman,,,189,0.0,
1889,2020.8,Oman,,,187,0.0,
1890,2020.7,Oman,,,185,0.0,
1891,2020.6,Oman,,,185,0.0,
1892,2020.5,Oman,,,185,0.0,
1893,2020.4,Oman,,,185,0.0,
1894,2020.3,Oman,,,184,0.0,
1895,2020.2,Oman,,,176,0.0,
1896,2021.5,Pakistan,7264794.375,2420594.875,19,1978923.0571428572,
1897,2021.4,Pakistan,1978923.0571428572,682508.6,38,155725.22857142857,
1898,2021.3,Pakistan,155725.22857142857,,79,27380.95238095238,
1899,2021.2,Pakistan,27380.95238095238,,82,4367.942857142857,
1900,2021.1,Pakistan,4367.942857142857,,56,0.0,
1901,2021.0,Pakistan,,,194,0.0,
1902,2020.9,Pakistan,,,189,0.0,
1903,2020.8,Pakistan,,,187,0.0,
1904,2020.7,Pakistan,,,185,0.0,
1905,2020.6,Pakistan,,,185,0.0,
1906,2020.5,Pakistan,,,185,0.0,
1907,2020.4,Pakistan,,,185,0.0,
1908,2020.3,Pakistan,,,184,0.0,
1909,2020.2,Pakistan,,,176,0.0,
1910,2021.5,Palau,,,215,0.0,
1911,2021.4,Palau,,,216,0.0,
1912,2021.5,Palestine,160632.625,97906.5,96,163702.48571428572,
1913,2021.4,Palestine,163702.48571428572,110587.4,94,87861.5142857143,
1914,2021.3,Palestine,87861.5142857143,17306.885714285716,88,9952.261904761905,
1915,2021.2,Palestine,9952.261904761905,1127.8809523809523,97,0.0,
1916,2021.1,Palestine,,,206,0.0,
1917,2021.0,Palestine,,,194,0.0,
1918,2020.9,Palestine,,,189,0.0,
1919,2020.8,Palestine,,,187,0.0,
1920,2020.7,Palestine,,,185,0.0,
1921,2020.6,Palestine,,,185,0.0,
1922,2020.5,Palestine,,,185,0.0,
1923,2020.4,Palestine,,,185,0.0,
1924,2020.3,Palestine,,,184,0.0,
1925,2020.2,Palestine,,,176,0.0,
1926,2021.5,Panama,454116.625,405363.5,77,556766.3428571429,
1927,2021.4,Panama,556766.3428571429,312947.97142857144,70,330028.0571428572,
1928,2021.3,Panama,330028.0571428572,174385.77142857143,61,102019.07142857143,
1929,2021.2,Panama,102019.07142857143,17811.785714285714,59,8225.42857142857,
1930,2021.1,Panama,8225.42857142857,294.2,53,0.0,
1931,2021.0,Panama,,,194,0.0,
1932,2020.9,Panama,,,189,0.0,
1933,2020.8,Panama,,,187,0.0,
1934,2020.7,Panama,,,185,0.0,
1935,2020.6,Panama,,,185,0.0,
1936,2020.5,Panama,,,185,0.0,
1937,2020.4,Panama,,,185,0.0,
1938,2020.3,Panama,,,184,0.0,
1939,2020.2,Panama,,,176,0.0,
1940,2021.5,Papua New Guinea,,,215,2117.6285714285714,
1941,2021.4,Papua New Guinea,2117.6285714285714,,181,165.31428571428572,
1942,2021.3,Papua New Guinea,165.31428571428572,,182,0.0,
1943,2021.2,Papua New Guinea,,,211,0.0,
1944,2021.1,Papua New Guinea,,,206,0.0,
1945,2021.0,Papua New Guinea,,,194,0.0,
1946,2020.9,Papua New Guinea,,,189,0.0,
1947,2020.8,Papua New Guinea,,,187,0.0,
1948,2020.7,Papua New Guinea,,,185,0.0,
1949,2020.6,Papua New Guinea,,,185,0.0,
1950,2020.5,Papua New Guinea,,,185,0.0,
1951,2020.4,Papua New Guinea,,,185,0.0,
1952,2020.3,Papua New Guinea,,,184,0.0,
1953,2020.2,Papua New Guinea,,,176,0.0,
1954,2021.5,Paraguay,200710.875,118428.5,89,269238.14285714284,
1955,2021.4,Paraguay,269238.14285714284,140890.34285714285,88,92539.94285714286,
1956,2021.3,Paraguay,92539.94285714286,21501.77142857143,85,13962.666666666666,
1957,2021.2,Paraguay,13962.666666666666,1307.0,94,0.0,
1958,2021.1,Paraguay,,,206,0.0,
1959,2021.0,Paraguay,,,194,0.0,
1960,2020.9,Paraguay,,,189,0.0,
1961,2020.8,Paraguay,,,187,0.0,
1962,2020.7,Paraguay,,,185,0.0,
1963,2020.6,Paraguay,,,185,0.0,
1964,2020.5,Paraguay,,,185,0.0,
1965,2020.4,Paraguay,,,185,0.0,
1966,2020.3,Paraguay,,,184,0.0,
1967,2020.2,Paraguay,,,176,0.0,
1968,2021.5,Peru,3292850.5,1998838.375,35,2616120.8571428573,
1969,2021.4,Peru,2616120.8571428573,1202572.5714285714,33,958364.1714285715,
1970,2021.3,Peru,958364.1714285715,594608.5428571429,39,470623.61904761905,
1971,2021.2,Peru,470623.61904761905,183790.64285714287,36,42299.6,
1972,2021.1,Peru,42299.6,,39,0.0,
1973,2021.0,Peru,,,194,0.0,
1974,2020.9,Peru,,,189,0.0,
1975,2020.8,Peru,,,187,0.0,
1976,2020.7,Peru,,,185,0.0,
1977,2020.6,Peru,,,185,0.0,
1978,2020.5,Peru,,,185,0.0,
1979,2020.4,Peru,,,185,0.0,
1980,2020.3,Peru,,,184,0.0,
1981,2020.2,Peru,,,176,0.0,
1982,2020.1,Peru,,,38,0.0,
1983,2021.5,Philippines,5021129.875,1790839.375,23,1983307.5142857144,
1984,2021.4,Philippines,1983307.5142857144,659823.3714285714,37,877065.1714285715,
1985,2021.3,Philippines,877065.1714285715,147822.22857142857,40,101085.80952380953,
1986,2021.2,Philippines,101085.80952380953,32.0,60,0.0,
1987,2021.1,Philippines,,,206,0.0,
1988,2021.0,Philippines,,,194,0.0,
1989,2020.9,Philippines,,,189,0.0,
1990,2020.8,Philippines,,,187,0.0,
1991,2020.7,Philippines,,,185,0.0,
1992,2020.6,Philippines,,,185,0.0,
1993,2020.5,Philippines,,,185,0.0,
1994,2020.4,Philippines,,,185,0.0,
1995,2020.3,Philippines,,,184,0.0,
1996,2020.2,Philippines,,,176,0.0,
1997,2020.1,Philippines,,,38,0.0,
1998,2021.5,Pitcairn,13.428571428571429,,171,0.0,
1999,2021.5,Poland,13976431.875,9479921.75,15,12540137.457142858,
2000,2021.4,Poland,12540137.457142858,6255990.571428572,13,5120862.914285715,
2001,2021.3,Poland,5120862.914285715,1820714.8857142858,17,2282312.0714285714,
2002,2021.2,Poland,2282312.0714285714,1201500.4523809524,17,1056098.7428571428,
2003,2021.1,Poland,1056098.7428571428,361595.7428571429,10,97315.57142857143,
2004,2021.0,Poland,97315.57142857143,15.976190476190476,7,0.0,
2005,2020.9,Poland,,,189,0.0,
2006,2020.8,Poland,,,187,0.0,
2007,2020.7,Poland,,,185,0.0,
2008,2020.6,Poland,,,185,0.0,
2009,2020.5,Poland,,,185,0.0,
2010,2020.4,Poland,,,185,0.0,
2011,2020.3,Poland,,,184,0.0,
2012,2020.2,Poland,,,176,0.0,
2013,2021.5,Portugal,4878351.25,2738653.5,26,3789801.1428571427,
2014,2021.4,Portugal,3789801.1428571427,1806112.2,26,2119371.4285714286,
2015,2021.3,Portugal,2119371.4285714286,777659.8285714285,24,897060.5,
2016,2021.2,Portugal,897060.5,386826.7619047619,24,261257.22857142857,
2017,2021.1,Portugal,261257.22857142857,103438.6,20,33786.71428571428,
2018,2021.0,Portugal,33786.71428571428,28.142857142857142,15,0.0,
2019,2020.9,Portugal,,,189,0.0,
2020,2020.8,Portugal,,,187,0.0,
2021,2020.7,Portugal,,,185,0.0,
2022,2020.6,Portugal,,,185,0.0,
2023,2020.5,Portugal,,,185,0.0,
2024,2020.4,Portugal,,,185,0.0,
2025,2020.3,Portugal,,,184,0.0,
2026,2020.2,Portugal,,,176,0.0,
2027,2020.1,Portugal,,,38,0.0,
2028,2021.5,Qatar,1610964.625,1248854.125,50,1342358.9714285715,
2029,2021.4,Qatar,1342358.9714285715,978292.4857142858,49,329118.2,
2030,2021.3,Qatar,329118.2,195730.7142857143,62,0.0,
2031,2021.2,Qatar,,,211,2857.1428571428573,
2032,2021.1,Qatar,2857.1428571428573,,60,0.0,
2033,2021.0,Qatar,,,194,0.0,
2034,2020.9,Qatar,,,189,0.0,
2035,2020.8,Qatar,,,187,0.0,
2036,2020.7,Qatar,,,185,0.0,
2037,2020.6,Qatar,,,185,0.0,
2038,2020.5,Qatar,,,185,0.0,
2039,2020.4,Qatar,,,185,0.0,
2040,2020.3,Qatar,,,184,0.0,
2041,2020.2,Qatar,,,176,0.0,
2042,2021.5,Romania,4028568.375,3755223.25,31,4194796.685714286,
2043,2021.4,Romania,4194796.685714286,3420874.342857143,25,2855646.657142857,
2044,2021.3,Romania,2855646.657142857,1732736.4285714286,21,1463081.0,
2045,2021.2,Romania,1463081.0,778063.7380952381,20,584303.0857142857,
2046,2021.1,Romania,584303.0857142857,219663.85714285713,15,41020.76190476191,
2047,2021.0,Romania,41020.76190476191,20.833333333333332,14,0.0,
2048,2020.9,Romania,,,189,0.0,
2049,2020.8,Romania,,,187,0.0,
2050,2020.7,Romania,,,185,0.0,
2051,2020.6,Romania,,,185,0.0,
2052,2020.5,Romania,,,185,0.0,
2053,2020.4,Romania,,,185,0.0,
2054,2020.3,Romania,,,184,0.0,
2055,2020.2,Romania,,,176,0.0,
2056,2021.5,Russia,19190388.375,14829805.875,12,16002105.914285714,
2057,2021.4,Russia,16002105.914285714,11551902.685714286,12,10270353.485714287,
2058,2021.3,Russia,10270353.485714287,6303763.857142857,10,3020176.023809524,
2059,2021.2,Russia,3020176.023809524,1404151.619047619,13,0.0,
2060,2021.1,Russia,,,206,44773.80952380953,
2061,2021.0,Russia,44773.80952380953,,12,0.0,
2062,2020.9,Russia,,,189,0.0,
2063,2020.8,Russia,,,187,0.0,
2064,2020.7,Russia,,,185,0.0,
2065,2020.6,Russia,,,185,0.0,
2066,2020.5,Russia,,,185,0.0,
2067,2020.4,Russia,,,185,0.0,
2068,2020.3,Russia,,,184,0.0,
2069,2020.2,Russia,,,176,0.0,
2070,2020.1,Russia,,,38,0.0,
2071,2021.5,Rwanda,,,215,10011.42857142857,
2072,2021.4,Rwanda,10011.42857142857,6519.114285714286,152,49982.94285714286,
2073,2021.3,Rwanda,49982.94285714286,1419.8857142857144,98,136747.11904761905,
2074,2021.2,Rwanda,136747.11904761905,,51,0.0,
2075,2021.1,Rwanda,,,206,0.0,
2076,2021.0,Rwanda,,,194,0.0,
2077,2020.9,Rwanda,,,189,0.0,
2078,2020.8,Rwanda,,,187,0.0,
2079,2020.7,Rwanda,,,185,0.0,
2080,2020.6,Rwanda,,,185,0.0,
2081,2020.5,Rwanda,,,185,0.0,
2082,2020.4,Rwanda,,,185,0.0,
2083,2020.3,Rwanda,,,184,0.0,
2084,2020.2,Rwanda,,,176,0.0,
2085,2021.3,Saint Helena,281.35483870967744,146.5483870967742,178,255.97619047619048,
2086,2021.2,Saint Helena,255.97619047619048,2.619047619047619,149,5.631578947368421,
2087,2021.1,Saint Helena,5.631578947368421,,90,0.0,
2088,2021.5,Saint Kitts and Nevis,2751.5,1300.375,157,3573.657142857143,
2089,2021.4,Saint Kitts and Nevis,3573.657142857143,1269.1714285714286,174,1652.857142857143,
2090,2021.3,Saint Kitts and Nevis,1652.857142857143,3.6285714285714286,158,548.952380952381,
